gene,log2fc,-log10fdr
Smp_120980,1.03123356,5.54363396687096
Smp_121140,0.759100411,3.43819048265946
Smp_121190,-5.479762063,33.869666231505
Smp_121390,-3.641313329,21.4867823999321
Smp_121460,1.121103542,12.7375489102696
Smp_121580,-1.619909481,19.7520267336382
Smp_121600,-1.737253698,6.57675412606319
Smp_121660,-6.180829233,69.5543957967264
Smp_121780,-3.867329027,17.1630432629404
Smp_121800,1.224406489,20.8446639625349
Smp_121810,0.677469198,4.33535802444387
Smp_121880,-0.904659367,8.45967052520913
Smp_121920,-5.052768507,56.4213607900319
Smp_121930,-7.896191024,122.80966830183
Smp_121950,-4.988553113,99.0241088635982
Smp_121960,-1.567155057,4.97061622231479
Smp_121990,-0.947597523,12.5361070110141
Smp_122060,-1.504051022,4.6252516539899
Smp_122080,-0.906674754,5.77989191195995
Smp_122320,3.087818068,8.20620961530918
Smp_122370,1.900329038,33.7520267336382
Smp_122410,-2.90576049,25.3381873144627
Smp_122500,-5.265556733,17.0026136156027
Smp_122730,0.817866151,5.90657831483777
Smp_122780,0.607201964,3.39001202305599
Smp_122800,1.387434671,10.0920514783877
Smp_122810,-1.33263917,3.49132755962945
Smp_122820,-2.059663824,7.80134291304558
Smp_122830,1.752985738,14.9065783148378
Smp_122870,-2.625251394,5.32330639037513
Smp_122900,-2.572421763,28.8416375079047
Smp_122930,0.643424911,4.48945498979339
Smp_122950,-1.706006168,3.40450377817443
Smp_122960,0.677161214,6.04287180232319
Smp_122980,-2.794051254,17.896196279044
Smp_123010,-3.059390635,45.0043648054025
Smp_123020,-2.1963306,20.6615435063954
Smp_123030,-0.797570576,6.13727247168203
Smp_123050,-1.350402112,4.13135556160517
Smp_123080,-4.715202472,13.3151546383556
Smp_123100,-12.03974569,11.0343280287799
Smp_123110,-6.895391469,32.5301779840218
Smp_123165,-1.074020215,12.1924649719311
Smp_123190,-3.704873977,8.30277065724028
Smp_123200,-9.839220086,130.134896025359
Smp_123220,4.46529233,65.2291479883579
Smp_123230,-3.365434489,46.2596373105058
Smp_123260,2.14973019,12.1518108830086
Smp_123270,-5.695102596,51.4056074496246
Smp_123280,-0.859777521,7.42712839779952
Smp_123300,-1.909206208,6.36251027048749
Smp_123320,0.995503268,9.86012091359876
Smp_123330,0.936855128,10.9913998282381
Smp_123350,-3.827959275,10.7144426909922
Smp_123360,-5.272939619,4.12551818230053
Smp_123390,0.897391107,6.4907974776689
Smp_123400,3.445524757,13.6055483191738
Smp_123410,0.681356661,3.48945498979339
Smp_123430,-2.413839986,6.79048498545737
Smp_123440,-0.783659156,9.20342566678957
Smp_123480,-2.170961825,17.2644011003018
Smp_123500,0.988568736,11.0639892042848
Smp_123540,-6.843902817,25.5482135644757
Smp_123550,-12.16252466,40.9586073148418
Smp_123570,-0.711545396,3.65336932238897
Smp_123600,0.68205866,3.27083521030723
Smp_123620,-1.290286193,10.7619538968712
Smp_123630,0.785323254,5.18177410638604
Smp_123650,-4.451481145,21.4067139329795
Smp_123660,-4.953374712,39.0803989762159
Smp_123670,-0.841192627,3.86327943284359
Smp_123680,-1.336031815,8.01099538430146
Smp_123780,-1.824347881,3.98969156112892
Smp_123790,-2.351182484,5.33535802444387
Smp_123810,-4.135462742,20.7281583934635
Smp_123820,-2.510559524,5.06148027482351
Smp_123830,-6.130666291,34.5257837359237
Smp_123860,-7.034465361,50.6777807052661
Smp_123870,-0.848620817,7.97881070093006
Smp_123880,-8.290674048,45.7077439286435
Smp_123910,-1.624130378,5.96257350205938
Smp_123940,1.072435545,13.0899094544059
Smp_123950,0.934016329,5.07468790850035
Smp_123980,1.394777099,7.89619627904404
Smp_123990,1.08774441,13.1343039400839
Smp_124000,-15.61632555,239.899629454882
Smp_124040,-3.80449564,12.0021769192543
Smp_124050,-7.318516906,145.016373712875
Smp_124060,-3.153222373,19.1301817920207
Smp_124080,-3.353851347,3.33161408331
Smp_124120,2.408633639,63.1877553031996
Smp_124150,1.710166773,7.02594909720712
Smp_124190,1.886192652,4.07262963696098
Smp_124200,2.040920472,8.26280735729526
Smp_124210,-6.396219891,29.5171264163912
Smp_124230,2.822373425,79.3160528692485
Smp_124240,-3.247881944,68.0979971086493
Smp_124280,2.651623028,27.5638373529592
Smp_124290,-4.404810847,96.3526170298854
Smp_124300,1.778421092,39.9208187539524
Smp_124310,0.838184855,5.6345120151091
Smp_124340,4.433702468,29.896196279044
Smp_124370,-5.964556243,35.8477116556169
Smp_124390,-1.042700957,12.3027706572403
Smp_124410,-4.352952101,10.3439017979872
Smp_124450,-1.375863878,14.1067932469402
Smp_124520,-2.602277983,23.0846001647877
Smp_124570,1.599011221,4.75202673363819
Smp_124580,-5.550592436,4.76700388960785
Smp_124600,1.23834448,3.96001512904061
Smp_124610,-5.722383636,63.7670038896078
Smp_124620,-6.253515596,30.3391345219961
Smp_124630,-1.917380475,13.1598939055432
Smp_124640,1.758836356,20.0476919903379
Smp_124690,-6.04628797,9.61978875828839
Smp_124710,1.673433465,9.04817696468409
Smp_124740,-3.062754034,11.7281583934635
Smp_124780,1.414159376,16.6307841425899
Smp_124800,1.655892083,6.1266793981846
Smp_124810,1.234617479,4.43415218132648
Smp_124820,1.091095187,10.7904849854574
Smp_124840,0.702576455,4.0467236633327
Smp_124850,1.051095868,8.77211329538633
Smp_124870,1.970045867,10.1163385648464
Smp_124880,2.006101885,8.18309616062434
Smp_124910,-3.799645804,26.3777859770337
Smp_124920,-0.929609048,6.84163750790475
Smp_124970,-1.403856302,6.28567024025477
Smp_124980,-2.927132255,10.2125395254816
Smp_124990,-2.413027016,6.2958494831602
Smp_125000,3.287626545,7.89619627904404
Smp_125020,-2.644102104,6.38827669199266
Smp_125040,2.764649989,36.9208187539524
Smp_125050,1.583083664,8.67571754470231
Smp_125070,-3.451454663,36.6819366650372
Smp_125080,1.965578356,19.1475200063631
Smp_125090,2.015080861,9.1605219526258
Smp_125120,-1.037900082,3.73048705578208
Smp_125130,1.307101421,8.69464863055338
Smp_125140,4.980934139,6.17263072694618
Smp_125160,0.843458959,3.40450377817443
Smp_125190,5.358019366,59.3178549236262
Smp_125200,-4.453303531,6.90308998699194
Smp_125210,-3.82334632,5.67985371388895
Smp_125220,-8.020654268,149.457174573041
Smp_125250,-4.632305279,39.6655462488491
Smp_125290,1.050842894,5.16115090926274
Smp_125320,-8.704641568,105.348721986002
Smp_125340,1.124307005,6.38195190328791
Smp_125440,-1.0126901,3.66201989777316
Smp_125460,-1.533557328,20.3925449767853
Smp_125480,-3.737183177,27.0579919469777
Smp_125490,-1.635938868,4.93930215964639
Smp_125500,0.766436728,6.57839607313017
Smp_125510,-3.292862948,7.83564714421556
Smp_125520,0.985040315,4.13194363817696
Smp_125530,0.699016522,6.40450377817443
Smp_125550,1.576170031,27.3169529617611
Smp_125560,4.298475455,38.2494916051487
Smp_125580,-1.434836226,5.57675412606319
Smp_125610,-3.372867396,24.7212463990472
Smp_125620,-4.969563039,16.3372421683184
Smp_125640,-2.150517154,47.869666231505
Smp_125660,-2.281638631,20.4282911681913
Smp_125730,-4.597490413,44.4894549897934
Smp_125760,3.620589407,74.1408617027055
Smp_125770,1.100877849,7.03198428600636
Smp_125830,2.541710102,6.58004425151024
Smp_125850,4.066270912,58.7281583934635
Smp_125890,2.30741465,18.5391021572435
Smp_125940,-2.448551409,16.6161846340196
Smp_125960,1.553574784,12.4841261562883
Smp_125980,-1.669231003,8.75202673363819
Smp_125990,-1.445902054,8.61261017366127
Smp_126000,-2.158272948,10.2564902352716
Smp_126010,-4.241596491,8.31336373073771
Smp_126020,-0.601369867,3.70553377383841
Smp_126050,-4.54339672,18.7958800173441
Smp_126080,-0.755920369,4.39794000867204
Smp_126150,-2.796345108,11.4388986163509
Smp_126170,-0.711138328,5.29843201494407
Smp_126200,1.081325066,4.98296666070122
Smp_126210,-2.396342927,4.16557929631847
Smp_126230,-2.128239101,3.52191134683451
Smp_126240,-2.105684816,9.92811799269387
Smp_126250,-5.433110412,14.9208187539524
Smp_126260,-1.401504673,6.19111413264019
Smp_126290,-3.741212308,25.7447274948967
Smp_126310,-1.356652639,11.4584207560534
Smp_126350,-2.085219893,48.3526170298854
Smp_126370,0.675553897,4.12842706445412
Smp_126400,-10.10764013,18.8181564120552
Smp_126420,-4.491860931,19.5243288116756
Smp_126430,1.848919019,5.10568393731556
Smp_126440,-0.745293844,6.38721614328026
Smp_126450,-0.670527081,4.1791420105603
Smp_126460,-0.824296294,8.1331221856625
Smp_126480,-4.506815968,27.4012094932369
Smp_126500,-3.635639228,57.5114492834996
Smp_126510,-2.950604164,28.6819366650372
Smp_126520,-0.888446145,5.96657624451305
Smp_126530,-3.64541505,9.09799710864927
Smp_126540,-1.139486128,5.35359627377693
Smp_126570,3.185519012,10.4509967379742
Smp_126590,-5.115782697,14.6458915608526
Smp_126600,-1.631570415,20.8013429130456
Smp_126630,0.819413313,5.95078197732982
Smp_126640,-2.729961047,4.99567862621736
Smp_126670,0.616621038,4.74232142513082
Smp_126690,0.739740273,4.32882715728492
Smp_126730,-6.355956703,25.1505805862031
Smp_126770,-1.059598418,14.4921441283042
Smp_126810,0.791524682,3.46750806000226
Smp_126850,1.039357028,9.93181413825384
Smp_126870,-4.769683221,13.5301779840218
Smp_126900,-4.035138076,3.0670191780768
Smp_126910,2.027028759,40.9281179926939
Smp_126940,-6.054671528,19.2765443279648
Smp_126950,-9.996350108,24.1073489661227
Smp_126990,-3.577658481,33.4762535331884
Smp_127000,-1.637022768,4.33535802444387
Smp_127030,-1.825394558,5.45593195564972
Smp_127040,0.918701467,6.63827216398241
Smp_127050,1.148740592,6.68402965454308
Smp_127060,-9.589358136,14.896196279044
Smp_127070,2.884057736,61.9706162223148
Smp_127080,2.662634998,8.89619627904404
Smp_127100,1.204970296,8.52287874528034
Smp_127120,1.188005987,6.93181413825384
Smp_127140,0.786947475,3.20971483596676
Smp_127160,1.033421392,7.3429441471429
Smp_127180,1.128246171,9.00086945871263
Smp_127190,-1.744963962,12.8446639625349
Smp_127200,-0.69886186,4.7619538968712
Smp_127240,-3.222591923,5.24565166428898
Smp_127260,3.727296792,11.7471469690201
Smp_127270,2.835904225,39.6556077263149
Smp_127280,-2.741954501,36.8827287043442
Smp_127310,-5.17310823,26.9586073148418
Smp_127360,-3.016969971,13.5451551399915
Smp_127370,-4.650177196,14.869666231505
Smp_127380,0.665354243,4.03905380426617
Smp_127390,-3.978552339,15.2660007134616
Smp_127430,1.291683277,18.1739251972992
Smp_127440,-0.819949258,4.18309616062434
Smp_127450,-2.647701726,11.9956786262174
Smp_127460,-2.537963448,33.3925449767853
Smp_127470,1.142791268,3.76955107862173
Smp_127480,0.775543802,5.00744648216786
Smp_127490,2.676486311,61.8096683018297
Smp_127500,0.946949646,3.68995489642636
Smp_127580,1.651481277,35.3936186348894
Smp_127620,1.501653381,10.568636235841
Smp_127640,1.227303207,5.88272870434424
Smp_127650,-3.317738638,43.5214335044062
Smp_127670,3.521298638,31.068542129311
Smp_127690,-1.421527755,4.26280735729526
Smp_127710,-5.41788304,50.0324520237811
Smp_127720,-3.633387544,5.90657831483777
Smp_127740,0.920518409,4.25963731050576
Smp_127750,2.036938065,20.5361070110141
Smp_127850,-3.32676478,6.73518217699046
Smp_127860,-4.311961194,7.83863199776502
Smp_127890,0.626880549,3.61978875828839
Smp_127920,-1.067013354,8.99139982823808
Smp_127930,-0.863838591,3.52653200792408
Smp_127940,-0.698179682,3.15303231969414
Smp_127990,-1.554280226,3.26326336719972
Smp_128050,2.140095142,36.0705810742857
Smp_128070,1.172272122,5.16304326294045
Smp_128110,-3.107214359,9.6903698325741
Smp_128120,1.296719707,8.65955588515988
Smp_128140,5.934612889,20.0819696632151
Smp_128160,3.117110686,24.4424927980943
Smp_128170,-1.78424261,25.5670307091256
Smp_128190,1.340680731,10.787812395596
Smp_128200,3.190462317,126.892790030352
Smp_128210,3.66512978,129.924453038607
Smp_128220,-5.342210517,51.5100415205752
Smp_128230,-2.045304746,26.6252516539899
Smp_128300,-1.763395304,4.49214412830417
Smp_128310,0.662380048,3.81815641205523
Smp_128320,0.745614139,3.91364016932525
Smp_128350,-4.963638656,48.9030899869919
Smp_128360,-0.802635242,3.92834992370097
Smp_128370,-2.639375204,4.87614835903291
Smp_128380,-2.167244368,11.5816987086803
Smp_128520,-1.390814033,6.70114692359029
Smp_128530,-1.525657284,7.08512818245995
Smp_128580,-5.309711101,37.4056074496246
Smp_128590,-8.385431943,16.0639892042848
Smp_128600,0.99141121,12.9746941347352
Smp_128610,-0.806959403,4.8153085691824
Smp_128660,1.415957071,12.568636235841
Smp_128670,0.905267637,3.7851561519523
Smp_128680,-1.02574536,5.77989191195995
Smp_128750,-1.910563271,10.077793722561
Smp_128760,-3.575285426,8.25103713874384
Smp_128810,-1.072934328,12.1844222516757
Smp_128820,1.83140173,4.89962945488244
Smp_128830,2.133645632,7.23957751657679
Smp_128860,-4.022673373,24.1965428843516
Smp_128870,3.422584278,102.642065153
Smp_128890,1.437599717,13.2358238676097
Smp_128900,3.035559003,4.60554831917378
Smp_128920,-1.188640324,3.27753637402793
Smp_128940,-5.567128804,115.145693958199
Smp_128960,0.706175702,6.42712839779952
Smp_128970,1.20968764,13.2580609222708
Smp_128990,1.019334782,10.8794260687941
Smp_129000,-4.040564067,16.397940008672
Smp_129020,-1.144386382,4.63078414258986
Smp_129050,-1.977341915,27.829738284605
Smp_129060,-4.69579859,36.8210230527068
Smp_129080,-0.683561272,3.4937805322869
Smp_129090,-5.729475769,8.89962945488244
Smp_129100,-0.973201485,3.14686052610907
Smp_129120,-0.817208161,4.68613277963085
Smp_129140,1.375428757,13.2873502983728
Smp_129170,-1.669017442,6.80134291304558
Smp_129210,0.807249007,8.43179827593301
Smp_129220,-3.084245537,18.0181813928293
Smp_129230,-4.230366784,6.14146280243036
Smp_129240,-2.865155896,39.6270879970299
Smp_129260,0.738887408,6.6345120151091
Smp_129270,1.551660359,4.6252516539899
Smp_129290,2.151883757,3.34678748622466
Smp_129330,1.288463236,3.68862127712866
Smp_129350,-6.313925214,59.7258421507363
Smp_129360,-0.962892616,4.77469071827414
Smp_129410,2.680141762,48.6270879970299
Smp_129450,-1.2392351,7.89619627904404
Smp_129460,-4.073269616,4.59859945921846
Smp_129470,-2.766281425,4.6675615400844
Smp_129500,1.590686678,22.8632794328436
Smp_129510,1.326131773,5.43062609038495
Smp_129530,-2.636638127,13.8356471442156
Smp_129560,0.871103,10.7746907182741
Smp_129590,1.063229749,13.5171264163912
Smp_129610,3.444538635,53.4412914294668
Smp_129630,0.818738794,4.84163750790475
Smp_129640,0.932083668,7.57186520597121
Smp_129710,3.499183184,87.7644715530924
Smp_129720,1.360583643,20.8268137315877
Smp_129740,-2.881293594,18.3448615651886
Smp_129770,-0.642520683,5.53461714855158
Smp_129780,-9.728694457,10.4122890349811
Smp_129790,-3.560074799,14.1475200063631
Smp_129820,-0.851618679,7.27083521030723
Smp_129830,-2.82197763,27.7304870557821
Smp_129840,-1.185795354,6.82973828460504
Smp_129870,-2.988557775,9.41116827440579
Smp_129950,1.543615362,11.6179829574251
Smp_129960,1.660870153,9.18111458540599
Smp_129970,1.579593611,14.5670307091256
Smp_129980,0.912708945,3.97061622231479
Smp_129990,1.706311433,16.4698003017969
Smp_130000,1.177835642,14.9746941347352
Smp_130020,1.816910566,8.86646109162978
Smp_130050,-12.5151762,61.9507819773298
Smp_130060,-8.846594338,10.6840296545431
Smp_130070,-5.732115812,40.8239087409443
Smp_130080,-0.848388943,3.47438774001408
Smp_130090,-3.333785347,11.6401645176601
Smp_130100,-8.847385764,42.1237821594084
Smp_130110,-0.767649491,5.16494389827988
Smp_130120,0.76385921,3.62893213772826
Smp_130140,0.951634675,5.16494389827988
Smp_130180,1.310091399,17.3391345219961
Smp_130190,1.577329769,5.78251605578609
Smp_130210,1.341748038,6
Smp_130220,1.40619657,19.2716462179788
Smp_130230,-1.757951878,24.334419008982
Smp_130250,-5.709059449,74.7399286120149
Smp_130260,-1.517420218,10.0070049015687
Smp_130280,-2.630871915,20.5670307091256
Smp_130300,-1.657452617,14.2335871528876
Smp_130330,1.47775085,15.1592667653882
Smp_130420,4.267424618,27.2604276555499
Smp_130470,1.777709807,13.5228787452803
Smp_130480,-0.585815769,4.38615817812393
Smp_130510,-2.125457783,9.35066514128786
Smp_130540,-0.700361036,5.10182351650232
Smp_130560,-4.740137553,16.6925039620868
Smp_130570,-4.079509017,64.1511952989482
Smp_130580,-1.165592223,6.95078197732982
Smp_130590,-1.225436938,6.3585258894959
Smp_130630,0.693352504,3.02733440773389
Smp_130650,1.279191105,16.2418453780326
Smp_130660,2.776926957,6.07365755337435
Smp_130670,2.504176624,19.8860566476932
Smp_130680,0.892950379,11.4248121550723
Smp_130690,1.27836547,16.5199930570428
Smp_130710,-3.708671608,10.698970004336
Smp_130740,2.428788254,13.5406075122408
Smp_130760,3.240185507,61.9586073148418
Smp_130770,3.124152594,23.1499667423102
Smp_130870,-2.64961483,9.09366495819491
Smp_130880,-3.392313035,17.1220530483708
Smp_130890,-4.394636621,55.7644715530924
Smp_130900,1.132731278,8.67571754470231
Smp_130920,-3.14569201,45.8068754016455
Smp_130930,-4.315492596,29.8326826652518
Smp_130940,-1.40746124,10.8268137315877
Smp_130950,-0.831497015,7.73992861201492
Smp_130960,-3.925086545,19.6615435063954
Smp_131000,1.126827327,15.1101382787418
Smp_131010,-3.721497985,23.8507808873446
Smp_131020,-5.004752541,59.4497716469449
Smp_131060,-1.519284972,4.05948351506743
Smp_131070,1.355422761,19.8827287043442
Smp_131080,-2.640873565,9.71219827006977
Smp_131110,-6.817761861,11.5100415205752
Smp_131190,-2.573242901,29.1549019599857
Smp_131200,-1.782426914,3.25431091329364
Smp_131210,-2.923276245,7.25414480482627
Smp_131230,3.4612374,35.869666231505
Smp_131250,-2.536718713,40.6777807052661
Smp_131290,-6.996486972,24.6903698325741
Smp_131310,1.422725108,9.04287180232319
Smp_131350,-3.740972001,17.3214816209599
Smp_131360,0.633238972,3.30715308072277
Smp_131380,1.731118114,15.2708352103072
Smp_131400,-0.975595343,8.31247103878537
Smp_131410,-7.059584318,47.8996294548824
Smp_131420,0.635430401,3.08563515514711
Smp_131430,-7.968064687,28.9136401693253
Smp_131460,-2.148723122,40.1237821594084
Smp_131470,-10.32882465,64.3946949538589
Smp_131490,-8.093720394,31.2218487496164
Smp_131500,-2.870688735,31.6307841425899
Smp_131530,-1.00624401,4.12090412049993
Smp_131570,0.921744292,4.21112488422458
Smp_131580,-4.032116707,83.1694113313149
Smp_131600,-3.730929684,8.12551818230053
Smp_131610,0.959194032,7.19044028536473
Smp_131630,1.212465478,10.0141246426916
Smp_131640,-1.899886269,5.69897000433602
Smp_131650,1.143272762,12.3665315444204
Smp_131670,6.496959418,76.4584207560534
Smp_131680,0.910624998,9.26841123481326
Smp_131750,4.031807088,11.5100415205752
Smp_131770,0.689923505,7.80410034759077
Smp_131780,1.686246767,14.7235381958268
Smp_131800,0.60265767,4.21609642072726
Smp_131840,-2.706865457,54.8356471442156
Smp_131870,-1.012348696,5.82681373158773
Smp_131880,1.744593012,27.1649438982799
Smp_131890,-0.852421825,6.31069114087638
Smp_131900,-2.627537379,23.5638373529592
Smp_131940,-0.945877777,6.7851561519523
Smp_131960,-0.600706512,3.01233373507373
Smp_131980,-8.627106234,7.88941028970075
Smp_131990,0.739239406,6.16621562534352
Smp_132000,0.720078997,3.14483290483622
Smp_132070,-3.288570718,43.1890957193313
Smp_132080,-1.136175923,3.24076288684683
Smp_132110,3.508872873,9.42136079003193
Smp_132150,1.32853199,8.36251027048749
Smp_132160,1.124406348,5.42136079003193
Smp_132180,1.556836941,14.6757175447023
Smp_132210,-3.017696238,34.7798919119599
Smp_132260,-1.563304881,16.6458915608526
Smp_132270,-5.511493997,59.5157001606532
Smp_132280,-2.804327048,10.7851561519523
