GeneID,bT2,bT3
Smp_044260,70.9003972531579,46.7409293479255
Smp_044280,134.313710308431,112.177562015167
Smp_044400,76.6744260961256,49.0773285620964
Smp_044440,146.829174154437,153.820915080445
Smp_044470,52.9075210983909,56.6346572217693
Smp_044520,63.8255171522548,53.8255782235695
Smp_044530,125.061400815215,86.9395417276066
Smp_044550,499.949172250422,712.355198112821
Smp_044560,405.153544303434,256.107881499706
Smp_044580,1559.55066273521,1217.96079884928
Smp_044610,3.53229849951439,3.5834292205774
Smp_044680,803.596919200168,799.953206326046
Smp_044690,70.7018607893307,78.6719909305944
Smp_044750,19.7269471524,27.5082620791451
Smp_044770,173.052943295537,136.311529267481
Smp_044800,54.8958595657165,42.8316058802776
Smp_044810,97.8429086164762,109.788765524233
Smp_044820,85.0878660104339,88.8210861775074
Smp_044850,47.7104413209883,41.2968779217098
Smp_044870,19.4784329675836,14.4984722487729
Smp_044920,62.246848735759,81.6852331407316
Smp_044950,58.7379620860604,58.0875341425952
Smp_044970,188.200758847917,196.213995969598
Smp_045010,13.7627822624975,8.25769840781926
Smp_045040,145.404199586802,129.571913741326
Smp_045060,104.963921205199,97.0668777253106
Smp_045070,45.5443132028837,34.2136154361592
Smp_045200,11.3083593786425,7.4010525877244
Smp_045220,9.07099449231912,14.5267895773838
Smp_045230,44.6599429935686,32.4790935070112
Smp_045250,91.8228484774585,80.9849256570267
Smp_045260,83.8577856876945,70.7826357428301
Smp_045300,3.05901667441605,2.88321891310825
Smp_045330,0.259727830846646,0
Smp_045360,28.6538172734367,37.4231484169645
Smp_045400,68.1021108810734,82.1564027527708
Smp_045410,17.3932022107633,22.367577808246
Smp_045420,7.29187625905115,12.6448639502116
Smp_045430,54.3679782154435,52.8889194966067
Smp_045480,21.5691959290663,34.3805683840388
Smp_045490,3.84135279235376,5.68250258174727
Smp_045500,24.049084645207,34.1052661071753
Smp_045510,1925.43376386587,1480.36770388999
Smp_045550,6.04186544215395,2.22824880872535
Smp_045560,121.474393561879,101.532975838545
Smp_045590,50.7019307012688,63.9605793578967
Smp_045600,15.1540106820459,13.2948928375304
Smp_045610,377.807080512151,398.166999070779
Smp_045620,107.204069376083,89.801876293193
Smp_045650,426.311960983709,281.222279958023
Smp_045710,75.6720545007256,82.0437196509955
Smp_045730,76.6996263554057,53.8464894816206
Smp_045750,89.4439750837983,87.1440663021562
Smp_045760,35.6205714589614,38.9108892396888
Smp_045780,86.9000585898165,71.6629291930195
Smp_045790,81.862442040157,78.7587120267895
Smp_045810,32.9113379892044,31.7562258151614
Smp_045860,46.8928535338181,73.0775163738313
Smp_045920,69.2101711950456,56.1255816512365
Smp_045930,128.789355181977,149.18235002299
Smp_045940,58.4043944834853,56.1088517273893
Smp_045950,1043.95004330501,1007.19074403194
Smp_045960,91.1390442137886,85.4672416392397
Smp_045980,51.4585396352104,48.4602383655602
Smp_045990,4.6614310694056,0.178846285963482
Smp_046000,0.284515134205455,0
Smp_046020,184.520786753686,123.698379370962
Smp_046030,448.839805074697,317.351070553984
Smp_046060,128.049984580637,136.515628055087
Smp_046090,720.426016960858,717.032101959833
Smp_046100,568.952365457496,487.165927644781
Smp_046120,2.94165817307053,7.90368105228247
Smp_046130,54.3140270688581,61.4490407568501
Smp_046140,30.6267335650796,32.3758382489267
Smp_046160,222.165534397985,182.756810972632
Smp_046190,75.2702970838581,79.3055530900925
Smp_046250,187.327719124409,148.422645398478
Smp_046280,50.2301544493188,68.9976955734361
Smp_046290,141.739249022589,145.362286869208
Smp_046360,1.74566627339913,1.20713301360787
Smp_046410,484.41837731208,382.839985608756
Smp_046430,11.7851503246666,11.6554124562401
Smp_046450,317.258736791246,250.148526356409
Smp_046500,395.843832692787,334.351529043443
Smp_046550,78.9572605773804,66.6229513136086
Smp_046600,876.653767097454,944.323570473791
Smp_046630,203.465962993556,73.4265411568011
Smp_046640,0.103891132338658,0
Smp_046650,0.144050729713266,0
Smp_046680,59.7456091977351,52.2215006364522
Smp_046690,1796.57568164659,1457.31107654484
Smp_046740,122.954529272607,127.516683633786
Smp_046750,74.5564322115149,51.1071146769246
Smp_046780,73.9128128208608,78.7630883096362
Smp_046790,12.6102339942096,18.8031657080308
Smp_046800,15.0368744174374,5.82527902852484
Smp_046810,13.137126444163,17.9612770046182
Smp_046870,107.202991785799,86.2456708960953
Smp_046880,37.7169980446869,33.524135436886
